57.96483399171848	0
67.76512500073295	1
69.8372089973418	2
74.48604199453257	3
76.77341699309181	4
87.00179199513514	5
88.08508400397841	6
95.03137499268632	7
96.31700000318233	8
103.90545899281278	9
109.91074999037664	10
111.1272080015624	11
116.10770800325554	12
116.96570800268091	13
125.33624999923632	14
126.12966599408537	15
126.94683299923781	16
127.74316599825397	17
135.78362499538343	18
136.86758300173096	19
137.7446249971399	20
138.6074999900302	21
146.6098749951925	22
147.86408300278708	23
148.80687500408385	24
149.61645800212864	25
157.47779099910986	26
158.40249999018852	27
159.64233299018815	28
168.1232499977341	29
169.50316599104553	30
170.62241600069683	31
178.55070799123496	32
179.69024999183603	33
181.1549159901915	34
189.1535409959033	35
189.9942909949459	36
190.83879099343903	37
191.62366600357927	38
202.60137500008568	39
203.6549579934217	40
204.51699999102857	41
205.329916003393	42
206.17212499200832	43
213.2314159971429	44
214.65125000395346	45
222.63829100120347	46
223.47483299381565	47
224.2989999940619	48
225.09658300259616	49
234.00924999441486	50
234.7947079979349	51
235.57533299026545	52
236.4260829926934	53
243.3561249927152	54
244.1991249943385	55
245.0580829899991	56
245.89049999485724	57
254.33529099973384	58
255.21745799051132	59
256.23104099940974	60
257.13854099740274	61
265.01462499436457	62
265.89758299815	63
266.8258329940727	64
274.83379100158345	65
275.7900409924332	66
276.72920799523126	67
277.80937499483116	68
285.66716599743813	69
286.5769159980118	70
287.5443329976406	71
288.5232080006972	72
299.5444580010371	73
300.93262500304263	74
302.2027499973774	75
310.64499999047257	76
312.08241599961184	77
313.10362499789335	78
321.9995410036063	79
322.8587079938734	80
323.72975000180304	81
324.5586659904802	82
331.4259159960784	83
332.3679579916643	84
333.3330409950577	85
341.34933300083503	86
342.20241599541623	87
343.169832995045	88
344.08100000291597	89
349.034250000841	90
349.97495799325407	91
350.9255410026526	92
351.80833299818914	93
360.7178749953164	94
361.6407499939669	95
362.5364159961464	96
367.5580830022227	97
368.52412499138154	98
369.4360829977086	99
